,date,open,close,low,ma5,ma10,ma20,KDJ.K,KDJ.D,KDJ.J,kdjgt,kdjup,both,earning,stoploss_point,stoploss,earning_with_stoploss
377, 2014/08/07,2363.609,2327.459,2326.269,2353.0,2335.3,2256.675,77.804,86.851,59.712,True,False,False,0.0,2009.06765,0.0,0.0
378, 2014/08/06,2358.209,2363.219,2334.33,2357.6,2326.25,2247.45,91.298,91.374,91.148,True,True,True,2785.383,2004.47765,-353.73135,2785.383
379, 2014/08/05,2376.799,2369.349,2353.789,2349.4,2309.75,2236.725,93.14,91.411,96.598,True,True,True,2785.073,2020.27915,-356.51985,2785.073
380, 2014/08/04,2336.629,2375.619,2332.139,2341.7,2292.05,2227.275,92.866,90.547,97.504,True,False,False,0.0,1986.13465,0.0,0.0
381, 2014/08/01,2341.229,2329.399,2328.969,2331.4,2271.15,2217.325,89.299,89.387,89.123,True,True,True,2499.603,1990.04465,-351.18435,2499.603
382, 2014/07/31,2321.969,2350.25,2316.58,2317.6,2254.6,2209.775,94.008,89.432,103.161,True,True,True,2512.043,1973.67365,-348.29535,2512.043
383, 2014/07/30,2324.689,2322.01,2316.06,2294.9,2235.25,2201.275,91.09,87.143,98.985,True,True,True,2856.743,1975.98565,-348.70335,2856.743
384, 2014/07/29,2326.039,2331.369,2316.219,2270.1,2220.15,2193.725,91.896,85.17,105.349,True,True,True,2872.883,1977.13315,-348.90585,2872.883
385, 2014/07/28,2272.379,2323.899,2272.379,2242.4,2204.55,2185.4,90.733,81.806,108.586,True,True,True,2827.113,1931.52215,-340.85685,2827.113
386, 2014/07/25,2243.07,2260.449,2239.07,2210.9,2189.3,2177.45,88.134,77.343,109.715,True,True,True,2708.262,1906.6095,-336.4605,2708.262
387, 2014/07/24,2199.83,2237.01,2199.83,2191.6,2178.05,2171.925,82.391,71.948,103.279,True,True,True,2641.152,1869.8555,-329.9745,2641.152
388, 2014/07/23,2191.39,2197.83,2190.55,2175.6,2168.65,2167.55,75.068,66.726,91.753,True,True,True,2563.532,1862.6815,-328.7085,2563.532
389, 2014/07/22,2162.44,2192.7,2162.24,2170.2,2163.7,2164.3,70.848,62.555,87.435,True,True,True,2568.782,1838.074,-324.366,2568.782
390, 2014/07/21,2164.22,2166.29,2158.96,2166.7,2162.5,2161.925,60.166,58.408,63.682,True,True,True,2410.922,1839.587,-324.633,2410.922
391, 2014/07/18,2147.66,2164.14,2145.45,2167.7,2163.5,2160.3,57.748,57.529,58.186,True,False,False,0.0,1825.511,0.0,0.0
392, 2014/07/17,2166.83,2157.07,2147.08,2164.5,2164.95,2158.95,56.34,57.42,54.179,True,True,True,2533.951,1841.8055,-325.0245,2533.951
393, 2014/07/16,2172.82,2170.87,2166.77,2161.7,2167.3,2157.425,62.84,57.96,72.601,True,True,True,2545.621,1846.897,-325.923,2545.621
394, 2014/07/15,2170.09,2174.979,2165.21,2157.2,2167.3,2156.9,59.17,55.52,66.47,True,False,False,0.0,1844.5765,0.0,0.0
395, 2014/07/14,2149.54,2171.76,2145.28,2158.3,2166.25,2156.625,49.667,53.695,41.612,True,False,False,0.0,1827.109,0.0,0.0
396, 2014/07/11,2136.32,2148.01,2134.79,2159.3,2165.6,2157.65,38.545,55.709,4.217,True,False,False,0.0,1815.872,0.0,0.0
397, 2014/07/10,2146.6,2142.85,2139.52,2165.4,2165.8,2159.05,44.96,64.291,6.299,True,False,False,0.0,1824.61,0.0,0.0
398, 2014/07/09,2178.14,2148.71,2148.26,2172.9,2166.45,2159.575,63.874,73.956,43.708,True,True,True,2375.192,1851.419,-326.721,2375.192
399, 2014/07/08,2174.83,2180.47,2163.36,2177.4,2164.9,2160.2,85.465,78.998,98.401,True,True,True,2422.011,1848.6055,-326.2245,2422.011
400, 2014/07/07,2178.55,2176.29,2171.08,2174.2,2161.35,2159.225,83.782,75.764,99.818,True,True,True,2609.191,1851.7675,-326.7825,2609.191
401, 2014/07/04,2180.45,2178.7,2174.07,2171.9,2157.1,2157.125,83.908,71.755,108.214,True,True,True,2569.441,1853.3825,-327.0675,2569.441
402, 2014/07/03,2169.0,2180.19,2164.84,2166.2,2152.95,2154.925,81.173,65.678,112.163,True,True,True,2605.331,1843.65,-325.35,2605.331
403, 2014/07/02,2164.0,2170.87,2155.61,2160.0,2147.55,2153.45,75.807,57.931,111.559,True,True,True,2577.861,1839.4,-324.6,2577.861
404, 2014/07/01,2169.2,2164.56,2157.13,2152.4,2146.5,2151.3,64.341,48.992,95.039,True,True,True,2638.391,1843.82,-325.38,2638.391
405, 2014/06/30,2152.31,2165.12,2152.31,2148.5,2147.0,2150.575,52.891,41.318,76.037,True,True,True,2550.331,1829.4635,-322.8465,2550.331
406, 2014/06/27,2146.37,2150.26,2138.93,2142.3,2149.7,2150.15,36.34,35.532,37.955,True,False,False,0.0,1824.4145,0.0,0.0
407, 2014/06/26,2135.16,2149.08,2134.89,2139.7,2152.3,2150.4,31.27,35.128,23.554,True,False,False,0.0,1814.886,0.0,0.0
408, 2014/06/25,2141.73,2133.37,2126.03,2135.1,2152.7,2151.4,27.657,37.057,8.856,True,False,False,0.0,1820.4705,0.0,0.0
409, 2014/06/24,2131.69,2144.82,2130.29,2140.6,2155.5,2152.1,32.46,41.757,13.865,True,False,False,0.0,1811.9365,0.0,0.0
410, 2014/06/23,2137.93,2134.11,2132.45,2145.5,2157.1,2152.65,32.213,46.405,3.83,True,False,False,0.0,1817.2405,0.0,0.0
411, 2014/06/20,2124.96,2136.73,2120.81,2157.1,2157.15,2153.375,38.813,53.501,9.438,True,False,False,0.0,1806.216,0.0,0.0
412, 2014/06/19,2161.43,2126.91,2119.5,2164.9,2156.9,2153.075,47.008,60.845,19.335,True,False,False,0.0,1837.2155,0.0,0.0
413, 2014/06/18,2169.25,2160.24,2158.5,2170.3,2159.35,2153.55,65.691,67.763,61.547,True,True,True,2268.93,1843.8625,-325.3875,2268.93
414, 2014/06/17,2185.68,2169.67,2168.45,2170.4,2156.1,2151.3,73.481,68.799,82.845,True,True,True,2235.39,1857.828,-327.852,2235.39
415, 2014/06/16,2176.44,2191.86,2174.28,2168.7,2154.15,2148.6,78.534,66.458,102.686,True,True,True,2167.98,1849.974,-326.466,2167.98
416, 2014/06/13,2150.99,2176.24,2150.57,2157.2,2150.6,2146.275,70.636,60.42,91.067,True,True,True,2111.15,1828.3415,-322.6485,2111.15
417, 2014/06/12,2156.76,2153.41,2148.41,2148.9,2148.5,2144.7,61.538,55.312,73.99,True,True,True,2139.04,1833.246,-323.514,2139.04
418, 2014/06/11,2156.15,2160.77,2152.08,2148.4,2150.1,2145.625,57.388,52.2,67.764,True,True,True,2103.89,1832.7275,-323.4225,2103.89
419, 2014/06/10,2138.67,2161.27,2132.45,2141.8,2148.7,2146.325,50.33,49.605,51.779,True,False,False,0.0,1817.8695,0.0,0.0
420, 2014/06/09,2128.232,2134.282,2126.672,2139.6,2148.2,2147.275,39.332,49.243,19.508,True,False,False,0.0,1808.9972,0.0,0.0
421, 2014/06/06,2149.212,2134.722,2123.982,2144.0,2149.6,2147.25,45.037,54.199,26.714,True,False,False,0.0,1826.8302,0.0,0.0
422, 2014/06/05,2126.612,2150.602,2123.522,2148.1,2149.25,2147.3,53.234,58.78,42.142,True,False,False,0.0,1807.6202,0.0,0.0
423, 2014/06/04,2149.412,2128.272,2117.312,2151.8,2147.75,2146.625,52.465,61.553,34.289,True,True,True,1938.767,1827.0002,-322.4118,1938.767
424, 2014/06/03,2157.642,2149.922,2149.292,2155.6,2146.5,2148.075,69.681,66.097,76.851,True,True,True,1814.057,1833.9957,-323.6463,1814.057
425, 2014/05/30,2156.382,2156.462,2146.222,2156.8,2143.05,2148.4,71.787,64.304,86.753,True,True,True,1793.617,1832.9247,-323.4573,1793.617
426, 2014/05/29,2171.262,2155.162,2154.932,2155.2,2141.95,2148.525,70.938,60.563,91.689,True,True,True,1769.147,1845.5727,-325.6893,1769.147
427, 2014/05/28,2147.472,2169.352,2142.012,2150.4,2140.9,2148.7,70.461,55.375,100.632,True,True,True,1825.577,1825.3512,-322.1208,1825.577
428, 2014/05/27,2154.402,2147.282,2145.752,2143.7,2141.15,2146.95,56.91,47.832,75.065,True,True,True,1817.657,1831.2417,-323.1603,1817.657
429, 2014/05/26,2161.892,2155.982,2147.452,2137.4,2143.95,2148.0,51.491,43.294,67.887,True,True,True,1730.677,1837.6082,-324.2838,1730.677
430, 2014/05/23,2130.772,2148.412,2128.662,2129.3,2146.35,2149.725,43.335,39.195,51.617,True,False,False,0.0,1811.1562,0.0,0.0
431, 2014/05/22,2134.093,2130.873,2128.863,2128.7,2144.9,2152.025,35.694,37.124,32.834,True,False,False,0.0,1813.97905,0.0,0.0
432, 2014/05/21,2106.763,2135.913,2096.513,2131.4,2145.35,2155.325,34.138,37.839,26.735,True,False,False,0.0,1790.74855,0.0,0.0
433, 2014/05/20,2124.713,2115.773,2110.723,2138.6,2145.5,2157.875,28.957,39.69,7.491,True,False,False,0.0,1806.00605,0.0,0.0
434, 2014/05/19,2139.363,2115.143,2105.713,2150.5,2149.65,2163.325,37.096,45.057,21.174,True,True,True,1478.296,1818.45855,-320.90445,1478.296
435, 2014/05/16,2143.933,2145.953,2132.193,2163.4,2153.75,2168.8,49.701,49.037,51.029,True,True,True,1448.906,1822.34305,-321.58995,1448.906
436, 2014/05/15,2169.282,2144.083,2142.343,2161.1,2155.1,2173.15,54.885,48.705,67.246,True,True,True,1355.367,1843.8897,-325.3923,1355.367
437, 2014/05/14,2175.093,2172.373,2169.002,2159.3,2156.5,2177.4,64.112,45.615,101.107,True,True,True,1345.516,1848.82905,-326.26395,1345.516
438, 2014/05/13,2180.063,2174.853,2167.772,2152.4,2152.75,2182.225,56.005,36.366,95.283,True,True,True,1357.686,1853.05355,-327.00945,1357.686
439, 2014/05/12,2150.313,2180.052,2139.482,2148.8,2152.05,2187.025,41.921,26.547,72.669,True,False,False,0.0,1827.76605,0.0,0.0
440, 2014/05/09,2138.843,2133.913,2120.603,2144.1,2153.1,2191.7,16.239,18.86,10.999,True,False,False,0.0,1818.01655,0.0,0.0
441, 2014/05/08,2132.042,2135.502,2128.323,2149.1,2159.15,2196.925,16.154,20.17,8.123,True,False,False,0.0,1812.2357,0.0,0.0
442, 2014/05/07,2151.472,2137.323,2136.992,2153.7,2165.3,2202.025,19.807,22.178,15.064,True,True,True,1356.427,1828.7512,-322.7208,1356.427
443, 2014/05/06,2151.393,2157.333,2150.113,2153.1,2170.25,2204.425,25.817,23.364,30.723,True,False,False,0.0,1828.68405,0.0,0.0
444, 2014/05/05,2152.593,2156.473,2131.233,2155.3,2177.0,2204.825,22.042,22.137,21.851,True,False,False,0.0,1829.70405,0.0,0.0
445, 2014/04/30,2158.763,2158.663,2153.123,2162.1,2183.85,2206.025,20.503,22.185,17.138,True,False,False,0.0,1834.94855,0.0,0.0
446, 2014/04/29,2134.413,2158.473,2131.783,2169.2,2191.2,2206.25,17.305,23.026,5.862,True,False,False,0.0,1814.25105,0.0,0.0
447, 2014/04/28,2165.773,2134.973,2132.703,2176.9,2198.3,2205.625,13.807,25.886,-10.35,True,False,False,0.0,1840.90705,0.0,0.0
448, 2014/04/25,2195.813,2167.833,2167.643,2187.4,2211.7,2206.5,19.703,31.926,-4.742,True,False,False,0.0,1866.44105,0.0,0.0
449, 2014/04/24,2192.773,2190.473,2186.763,2198.7,2222.0,2205.9,28.123,38.037,8.296,True,False,False,0.0,1863.85705,0.0,0.0
450, 2014/04/23,2191.233,2194.673,2187.393,2205.6,2230.3,2204.925,30.719,42.994,6.169,True,False,False,0.0,1862.54805,0.0,0.0
451, 2014/04/22,2184.023,2196.793,2165.073,2213.2,2234.7,2203.925,33.324,49.131,1.71,True,False,False,0.0,1856.41955,0.0,0.0
452, 2014/04/21,2209.943,2187.253,2186.753,2219.7,2238.75,2202.9,37.366,57.035,-1.971,True,False,False,0.0,1878.45155,0.0,0.0
453, 2014/04/18,2215.883,2224.483,2203.053,2236.0,2238.6,2201.475,55.809,66.869,33.688,True,False,False,0.0,1883.50055,0.0,0.0
454, 2014/04/17,2238.783,2224.803,2221.953,2245.3,2232.65,2194.6,63.339,72.4,45.217,True,False,False,0.0,1902.96555,0.0,0.0
455, 2014/04/16,2223.473,2232.533,2221.153,2255.0,2228.2,2189.4,69.347,76.93,54.181,True,False,False,0.0,1889.95205,0.0,0.0
456, 2014/04/15,2261.413,2229.463,2225.693,2256.2,2221.3,2184.675,75.507,80.722,65.077,True,True,True,1140.356,1922.20105,-339.21195,1140.356
457, 2014/04/14,2267.943,2268.613,2255.463,2257.8,2212.95,2180.35,85.879,83.329,90.98,True,True,True,1169.506,1927.75155,-340.19145,1169.506
458, 2014/04/11,2269.563,2270.673,2261.133,2241.2,2201.3,2173.075,86.216,82.054,94.54,True,True,True,1084.396,1929.12855,-340.43445,1084.396
459, 2014/04/10,2241.452,2273.762,2229.512,2220.0,2189.8,2166.55,85.743,79.973,97.285,True,True,True,1192.937,1905.2342,-336.2178,1192.937
460, 2014/04/09,2239.792,2238.622,2228.992,2201.4,2179.55,2158.575,84.046,77.087,97.964,True,True,True,1242.007,1903.8232,-335.9688,1242.007
461, 2014/04/08,2179.922,2237.322,2178.912,2186.4,2173.15,2152.075,79.705,73.608,91.898,True,True,True,1345.397,1852.9337,-326.9883,1345.397
462, 2014/04/04,2157.982,2185.472,2155.282,2168.1,2167.05,2145.1,72.592,70.559,76.657,True,False,False,0.0,1834.2847,0.0,0.0
463, 2014/04/03,2188.642,2165.012,2160.752,2161.4,2164.35,2144.25,67.532,69.543,63.509,True,True,True,1419.347,1860.3457,-328.2963,1419.347
464, 2014/04/02,2166.073,2180.732,2164.012,2159.6,2156.55,2144.675,76.516,70.549,88.452,True,True,True,1405.656,1841.16205,-324.91095,1405.656
465, 2014/04/01,2143.723,2163.123,2141.153,2157.7,2150.6,2143.85,69.505,67.565,73.386,True,True,True,1423.886,1822.16455,-321.55845,1423.886
466, 2014/03/31,2156.053,2146.303,2134.423,2159.9,2148.05,2144.875,66.73,66.594,67.001,True,True,True,1392.836,1832.64505,-323.40795,1392.836
467, 2014/03/28,2154.513,2151.973,2144.583,2166.0,2147.75,2147.1,69.962,66.527,76.833,True,True,True,1241.706,1831.33605,-323.17695,1241.706
468, 2014/03/27,2168.343,2155.713,2146.923,2167.3,2144.85,2148.45,72.318,64.809,87.336,True,True,True,1186.816,1843.09155,-325.25145,1186.816
469, 2014/03/26,2181.232,2171.052,2165.222,2153.5,2143.3,2148.35,74.207,61.054,100.512,True,True,True,1453.917,1854.0472,-327.1848,1453.917
470, 2014/03/25,2170.782,2174.442,2164.672,2143.5,2137.6,2147.975,70.297,54.478,101.934,True,True,True,1433.338,1845.1647,-325.6173,1433.338
471, 2014/03/24,2161.903,2176.552,2150.873,2136.2,2131.0,2147.15,62.941,46.569,95.686,True,True,True,1340.517,1837.61755,-324.28545,1340.517
472, 2014/03/21,2079.873,2158.802,2077.762,2129.5,2123.15,2149.05,49.082,38.382,70.482,True,False,False,0.0,1767.89205,0.0,0.0
473, 2014/03/20,2116.193,2086.973,2086.503,2122.4,2124.15,2154.325,26.215,33.032,12.58,True,True,True,1397.386,1798.76405,-317.42895,1397.386
474, 2014/03/19,2131.282,2120.873,2101.282,2133.1,2132.8,2164.35,38.966,36.441,44.016,True,True,True,1415.437,1811.5897,-319.6923,1415.437
475, 2014/03/18,2146.123,2138.133,2134.923,2131.7,2137.1,2173.75,42.485,35.179,57.097,True,True,True,1413.136,1824.20455,-321.91845,1413.136
476, 2014/03/17,2132.792,2143.042,2118.952,2125.8,2141.7,2180.95,39.189,31.526,54.515,True,True,True,1510.997,1812.8732,-319.9188,1510.997
477, 2014/03/14,2129.873,2122.843,2109.573,2116.8,2146.45,2189.4,31.806,27.694,40.031,True,True,True,1511.186,1810.39205,-319.48095,1511.186
478, 2014/03/13,2119.552,2140.333,2115.992,2125.9,2152.05,2198.025,30.766,25.638,41.022,True,False,False,0.0,1801.6192,0.0,0.0
479, 2014/03/12,2102.802,2114.133,2090.762,2132.5,2153.4,2204.975,21.692,23.074,18.928,True,False,False,0.0,1787.3817,0.0,0.0
480, 2014/03/11,2092.613,2108.663,2088.733,2142.5,2158.35,2213.85,20.498,23.765,13.966,True,False,False,0.0,1778.72105,0.0,0.0
481, 2014/03/10,2149.682,2097.792,2095.072,2157.6,2163.3,2222.7,21.301,25.398,13.109,True,True,True,1305.777,1827.2297,-322.4523,1305.777
482, 2014/03/07,2170.042,2168.362,2161.442,2176.1,2174.95,2231.175,30.58,27.446,36.849,True,True,True,1275.797,1844.5357,-325.5063,1275.797
483, 2014/03/06,2159.402,2173.632,2136.452,2178.2,2184.5,2233.375,26.882,25.879,28.888,True,False,False,0.0,1835.4917,0.0,0.0
484, 2014/03/05,2187.353,2163.982,2159.603,2174.3,2195.9,2234.825,22.615,25.377,17.091,True,False,False,0.0,1859.25005,0.0,0.0
485, 2014/03/04,2183.863,2184.272,2161.593,2174.2,2210.4,2238.0,24.063,26.758,18.673,True,False,False,0.0,1856.28355,0.0,0.0
486, 2014/03/03,2173.913,2190.373,2167.913,2169.0,2220.2,2239.8,23.296,28.106,13.678,True,False,False,0.0,1847.82605,0.0,0.0
487, 2014/02/28,2149.453,2178.973,2133.553,2173.8,2232.35,2241.075,20.607,30.511,0.8,True,False,False,0.0,1827.03505,0.0,0.0
488, 2014/02/27,2170.813,2154.113,2150.143,2190.8,2244.0,2244.4,19.45,35.462,-12.576,True,False,False,0.0,1845.19105,0.0,0.0
489, 2014/02/26,2147.743,2163.413,2137.083,2217.5,2256.55,2248.3,24.799,43.469,-12.54,True,False,False,0.0,1825.58155,0.0,0.0
490, 2014/02/25,2216.513,2157.913,2150.103,2246.6,2269.35,2252.3,30.434,52.803,-14.304,True,False,False,0.0,1884.03605,0.0,0.0
491, 2014/02/24,2246.723,2214.513,2194.163,2271.4,2282.1,2253.775,43.501,63.988,2.528,True,False,False,0.0,1909.71455,0.0,0.0
492, 2014/02/21,2284.033,2264.293,2250.653,2290.9,2287.4,2251.35,57.854,74.231,25.099,True,False,False,0.0,1941.42805,0.0,0.0
493, 2014/02/20,2314.093,2287.443,2286.203,2297.2,2282.25,2247.075,78.366,82.42,70.259,True,True,True,868.916,1966.97905,-347.11395,868.916
494, 2014/02/19,2280.933,2308.663,2274.153,2295.6,2273.75,2243.3,87.638,84.447,94.021,True,True,True,940.616,1938.79305,-342.13995,940.616
495, 2014/02/18,2310.313,2282.443,2276.113,2292.1,2265.6,2238.3,84.579,82.851,88.036,True,True,True,796.596,1963.76605,-346.54695,796.596
496, 2014/02/17,2308.793,2311.653,2293.553,2292.8,2259.4,2234.825,88.836,81.987,102.536,True,True,True,944.086,1962.47405,-346.31895,944.086
497, 2014/02/14,2278.403,2295.573,2274.433,2283.9,2249.8,2228.925,84.674,78.562,96.897,True,True,True,846.486,1936.64255,-341.76045,846.486
498, 2014/02/13,2288.453,2279.553,2278.263,2267.3,2244.8,2224.4,81.575,75.506,93.714,True,True,True,815.896,1945.18505,-343.26795,815.896
499, 2014/02/12,2286.193,2291.253,2276.443,2251.9,2240.05,2221.525,83.072,72.471,104.275,True,True,True,681.356,1943.26405,-342.92895,681.356
500, 2014/02/11,2267.743,2285.563,2262.603,2239.1,2235.25,2219.05,76.816,67.171,96.105,True,True,True,656.196,1927.58155,-340.16145,656.196
501, 2014/02/10,2221.543,2267.533,2221.543,2226.0,2225.45,2216.675,69.813,62.349,84.742,True,False,False,0.0,1888.31155,0.0,0.0
502, 2014/02/07,2187.343,2212.483,2177.123,2215.7,2215.3,2215.225,56.148,58.616,51.212,True,False,False,0.0,1859.24155,0.0,0.0
503, 2014/01/30,2223.163,2202.453,2200.223,2222.3,2211.9,2219.15,59.453,59.85,58.658,True,True,True,531.326,1889.68855,-333.47445,531.326
504, 2014/01/29,2225.713,2227.783,2219.933,2228.2,2212.85,2225.125,66.39,60.049,79.071,True,True,True,497.306,1891.85605,-333.85695,497.306
505, 2014/01/28,2220.783,2219.863,2205.973,2231.4,2211.0,2230.25,64.242,56.879,78.97,True,True,True,464.776,1887.66555,-333.11745,464.776
506, 2014/01/27,2233.013,2215.923,2211.803,2224.9,2210.25,2234.225,64.946,53.197,88.445,True,True,True,416.246,1898.06105,-334.95195,416.246
507, 2014/01/24,2225.763,2245.683,2222.893,2214.9,2208.05,2238.6,67.955,47.322,109.22,True,True,True,357.696,1891.89855,-333.86445,357.696
508, 2014/01/23,2242.253,2231.893,2228.063,2201.5,2204.0,2239.575,57.72,37.006,99.149,True,True,True,294.846,1905.91505,-336.33795,294.846
509, 2014/01/22,2190.433,2243.803,2187.533,2197.5,2203.0,2243.225,45.79,26.649,84.071,True,True,True,346.786,1861.86805,-328.56495,346.786
510, 2014/01/21,2168.423,2187.413,2168.423,2190.6,2202.85,2245.475,18.873,17.079,22.461,True,False,False,0.0,1843.15955,0.0,0.0
511, 2014/01/20,2173.653,2165.993,2156.463,2195.6,2207.9,2250.325,13.201,16.182,7.24,True,False,False,0.0,1847.60505,0.0,0.0
512, 2014/01/17,2203.823,2178.493,2175.883,2201.2,2215.15,2255.925,15.312,17.672,10.591,True,True,True,377.266,1873.24955,-330.57345,377.266
513, 2014/01/16,2209.453,2211.843,2201.563,2206.5,2226.4,2263.625,21.462,18.852,26.682,True,False,False,0.0,1878.03505,0.0,0.0
514, 2014/01/15,2210.023,2208.943,2193.803,2208.5,2237.4,2270.9,17.197,17.547,16.497,True,False,False,0.0,1878.51955,0.0,0.0
515, 2014/01/14,2192.843,2212.853,2179.913,2215.1,2249.5,2278.25,15.038,17.722,9.67,True,False,False,0.0,1863.91655,0.0,0.0
516, 2014/01/13,2207.003,2193.683,2183.603,2220.2,2258.2,2286.025,11.282,19.064,-4.282,True,False,False,0.0,1875.95255,0.0,0.0
517, 2014/01/10,2216.523,2204.853,2200.223,2229.1,2269.15,2296.675,13.551,22.955,-5.256,True,False,False,0.0,1884.04455,0.0,0.0
518, 2014/01/09,2236.973,2222.223,2220.803,2246.3,2275.15,2306.925,18.584,27.656,0.439,True,False,False,0.0,1901.42705,0.0,0.0
519, 2014/01/08,2240.643,2241.913,2228.423,2266.3,2283.45,2316.45,26.316,32.193,14.562,True,False,False,0.0,1904.54655,0.0,0.0
520, 2014/01/07,2222.313,2238.003,2218.653,2283.9,2288.1,2327.025,29.31,35.131,17.667,True,False,False,0.0,1888.96605,0.0,0.0
521, 2014/01/06,2286.373,2238.643,2229.333,2296.2,2292.75,2337.65,35.509,38.042,30.443,True,True,True,226.177,1943.41705,-342.95595,226.177
522, 2014/01/03,2311.973,2290.783,2280.893,2309.2,2296.7,2348.35,48.776,39.308,67.711,True,True,True,196.347,1965.17705,-346.79595,196.347
523, 2014/01/02,2323.433,2321.983,2310.653,2304.0,2300.85,2357.2,51.933,34.574,86.649,True,True,True,145.496,1974.91805,-348.51495,145.496
524, 2013/12/31,2289.013,2330.033,2287.123,2300.6,2304.4,2364.875,38.553,25.895,63.869,True,True,True,162.366,1945.66105,-343.35195,162.366
525, 2013/12/30,2313.383,2299.463,2295.643,2292.3,2307.0,2370.5,26.211,19.566,39.5,True,True,True,103.266,1966.37555,-347.00745,103.266
526, 2013/12/27,2268.533,2303.483,2264.393,2289.3,2313.85,2376.475,21.416,16.244,31.759,True,False,False,0.0,1928.25305,0.0,0.0
527, 2013/12/26,2299.973,2265.333,2263.923,2284.2,2324.2,2383.25,12.817,13.658,11.135,True,True,True,90.736,1954.97705,-344.99595,90.736
528, 2013/12/25,2291.753,2305.113,2281.603,2297.7,2338.7,2391.975,17.346,14.079,23.879,True,False,False,0.0,1947.99005,0.0,0.0
529, 2013/12/24,2291.133,2288.253,2270.253,2308.2,2349.45,2397.45,11.486,12.445,9.569,True,False,False,0.0,1947.46305,0.0,0.0
530, 2013/12/23,2283.803,2284.603,2259.573,2321.7,2365.95,2402.4,8.472,12.925,-0.434,True,False,False,0.0,1941.23255,0.0,0.0
531, 2013/12/20,2335.053,2278.143,2278.103,2338.4,2382.55,2407.6,5.791,15.151,-12.93,True,False,False,0.0,1984.79505,0.0,0.0
532, 2013/12/19,2366.213,2332.413,2331.193,2364.2,2400.0,2413.6,8.676,19.831,-13.636,True,False,False,0.0,2011.28105,0.0,0.0
533, 2013/12/18,2356.703,2357.233,2350.453,2379.7,2413.55,2417.475,12.571,25.409,-13.106,True,False,False,0.0,2003.19755,0.0,0.0
534, 2013/12/17,2369.253,2356.383,2351.183,2390.7,2425.35,2420.825,16.04,31.829,-15.539,True,False,False,0.0,2013.86505,0.0,0.0
535, 2013/12/16,2408.683,2367.923,2367.433,2410.2,2434.0,2423.65,22.068,39.723,-13.242,True,False,False,0.0,2047.38055,0.0,0.0
536, 2013/12/13,2388.663,2406.643,2386.253,2426.7,2439.1,2426.7,32.896,48.551,1.588,True,False,False,0.0,2030.36355,0.0,0.0
537, 2013/12/12,2406.773,2410.013,2402.773,2435.8,2442.3,2423.875,39.189,56.378,4.813,True,False,False,0.0,2045.75705,0.0,0.0
